`202520260SCR9`	`SFLOOR`	2025-01-27 00:00:00	1007	183718	36	0	3	`(PASS)`	`LEG_ESI`	2025-01-27 15:16:03	`9`	`Senate 3rd Reading`	`<BR/><BR>F# 9</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SCR9</BR><BR/><BR>Weber Pierson</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-27 00:00:00
`202520260SR11`	`SFLOOR`	2025-01-27 00:00:00	1009	175615	36	0	3	`(PASS)`	`LEG_ESI`	2025-01-27 15:16:03	`15`	`Senate 3rd Reading`	`<BR/><BR>F# 15</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR11</BR><BR/><BR>Alvarado-Gil et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-27 00:00:00
`202520260SR12`	`SFLOOR`	2025-02-03 00:00:00	1051	183727	38	0	1	`(PASS)`	`LEG_ESI`	2025-02-03 16:42:04	`11`	`Senate 3rd Reading`	`<BR/><BR>F# 11</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR12</BR><BR/><BR>Wahab et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-02-03 00:00:00
`202520260SR15`	`SFLOOR`	2025-02-27 00:00:00	1007	183754	36	0	3	`(PASS)`	`LEG_ESI`	2025-02-27 10:10:05	`17`	`Senate 3rd Reading`	`<BR/><BR>F# 17</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR15</BR><BR/><BR>Ochoa Bogh et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-02-27 00:00:00
`202520260SR16`	`SFLOOR`	2025-02-20 00:00:00	1005	183749	36	0	3	`(PASS)`	`LEG_ESI`	2025-02-20 10:15:04	`17`	`Senate 3rd Reading`	`<BR/><BR>F# 17</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR16</BR><BR/><BR>Caballero et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-02-20 00:00:00
`202520260SR17`	`SFLOOR`	2025-02-27 00:00:00	1087	183755	36	0	3	`(PASS)`	`LEG_ESI`	2025-02-27 10:10:05	`24`	`Senate 3rd Reading`	`<BR/><BR>F# 24</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR17</BR><BR/><BR>Rubio et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-02-27 00:00:00
`202520260SR18`	`SFLOOR`	2025-02-27 00:00:00	1088	183756	36	0	3	`(PASS)`	`LEG_ESI`	2025-02-27 10:10:05	`25`	`Senate 3rd Reading`	`<BR/><BR>F# 25</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR18</BR><BR/><BR>Richardson</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-02-27 00:00:00
`202520260SR19`	`SFLOOR`	2025-03-06 00:00:00	1097	183763	34	0	5	`(PASS)`	`LEG_ESI`	2025-03-06 10:09:04	`20`	`Senate 3rd Reading`	`<BR/><BR>F# 20</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR19</BR><BR/><BR>Wahab et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-03-06 00:00:00
`202520260SR4`	`SFLOOR`	2024-12-02 00:00:00	1009	183700	29	9	1	`(PASS)`	`LEG_ESI`	2024-12-02 14:12:07	`WORF`	`W/O REF. TO FILE`	`<BR/><BR></BR><BR/><BR>W/O REF. TO FILE</BR><BR/><BR>SR4</BR><BR/><BR>Gonzalez</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2024-12-02 00:00:00
`202520260SR7`	`SFLOOR`	2025-01-30 00:00:00	1007	168527	36	0	3	`(PASS)`	`LEG_ESI`	2025-01-30 10:12:03	`7`	`Senate 3rd Reading`	`<BR/><BR>F# 7</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR7</BR><BR/><BR>Ochoa Bogh et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-30 00:00:00
`202520260SR9`	`SFLOOR`	2025-01-30 00:00:00	1008	183721	36	0	3	`(PASS)`	`LEG_ESI`	2025-01-30 10:12:03	`8`	`Senate 3rd Reading`	`<BR/><BR>F# 8</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SR9</BR><BR/><BR>Gonzalez</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-30 00:00:00
`202520261AB4`	`AFLOOR`	2025-01-23 09:45:04	1003	183710	59	19	1	`(PASS)`	`LEG_ESI`	2025-01-23 11:47:04	`1`	`AF0240`	`<BR>File 1</BR><BR>AB 4 Gabriel</BR><BR>Assembly Third Reading</BR><BR>Amend By GALLAGHER</BR><BR>Set #1</BR><BR>Motion to</BR><BR>Lay on the Table</BR><BR>By AGUIAR-CURRY</BR><BR/><BR>First Extraordinary Session</BR>`	2025-01-23 00:00:00
`202520261AB4`	`AFLOOR`	2025-01-23 10:29:10	1004	183711	79	0	0	`(PASS)`	`LEG_ESI`	2025-01-23 11:47:04	`1`	`AF0240`	`<BR>File 1</BR><BR>AB 4 Gabriel</BR><BR>Assembly Third Reading</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR>First Extraordinary Session</BR>`	2025-01-23 00:00:00
`202520261AB4`	`SFLOOR`	2025-01-23 00:00:00	1010	183716	36	0	3	`(PASS)`	`LEG_ESI`	2025-01-23 11:53:04	`5`	`Assembly 2nd Reading (Supplemental File 1)`	`<BR/><BR>F# 5    1st Ex</BR><BR/><BR>Assembly 2nd Reading</BR><BR/><BR>AB4</BR><BR/><BR>Gabriel et al.</BR><BR/><BR>By Wiener</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-23 00:00:00
`202520261ACR1`	`AFLOOR`	2025-02-03 16:28:58	1010	183735	58	17	4	`(PASS)`	`LEG_ESI`	2025-02-03 17:00:05	`1000`	`AF0240`	`<BR>W/O Reference to File</BR><BR>ACR 1 AGUIAR-CURRY</BR><BR>Assembly Third Reading</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR>First Extraordinary Session</BR>`	2025-02-03 00:00:00
`202520261ACR1`	`SFLOOR`	2025-02-03 00:00:00	1054	183729	38	0	1	`(PASS)`	`LEG_ESI`	2025-02-03 16:42:04	`WORF`	`W/O REF. TO FILE`	`<BR/><BR>1st Ex</BR><BR/><BR>W/O REF. TO FILE</BR><BR/><BR>ACR1</BR><BR/><BR>Aguiar-Curry</BR><BR/><BR>By McGuire</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-02-03 00:00:00
`202520261SB1`	`CS62`	2025-01-22 00:00:00	1	147633	8	2	0	`(PASS)`	`committee_service`	2025-01-22 16:35:35	NULL	NULL	NULL	2025-01-22 00:00:00
`202520261SB1`	`SFLOOR`	2025-01-23 00:00:00	1009	183713	27	9	3	`(PASS)`	`LEG_ESI`	2025-01-23 11:53:03	`1`	`Senate 3rd Reading`	`<BR/><BR>F# 1    1st Ex</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SB1</BR><BR/><BR>Wiener et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-23 00:00:00
`202520261SB1`	`AFLOOR`	2025-02-03 14:01:05	1003	183730	56	17	6	`(PASS)`	`LEG_ESI`	2025-02-03 17:00:04	`1`	`AF0250`	`<BR>File 1</BR><BR>SB 1 Wiener</BR><BR>Senate Third Reading</BR><BR>By GABRIEL</BR><BR>Amend By DEMAIO</BR><BR>Set #1</BR><BR>Motion to</BR><BR>Lay on the Table</BR><BR>By AGUIAR-CURRY</BR><BR>First Extraordinary Session</BR>`	2025-02-03 00:00:00
`202520261SB1`	`AFLOOR`	2025-02-03 14:39:10	1004	183731	59	3	17	`(PASS)`	`LEG_ESI`	2025-02-03 17:00:05	`1`	`AF0250`	`<BR>File 1</BR><BR>SB 1 Wiener</BR><BR>Senate Third Reading</BR><BR>By GABRIEL</BR><BR>Motion</BR><BR/><BR/><BR/><BR/><BR>First Extraordinary Session</BR>`	2025-02-03 00:00:00
`202520261SB1`	`AFLOOR`	2025-02-03 14:56:50	1005	183732	58	17	4	`(PASS)`	`LEG_ESI`	2025-02-03 17:00:05	`1`	`AF0250`	`<BR>File 1</BR><BR>SB 1 Wiener</BR><BR>Senate Third Reading</BR><BR>By GABRIEL</BR><BR/><BR/><BR/><BR/><BR/><BR>First Extraordinary Session</BR>`	2025-02-03 00:00:00
`202520261SB2`	`CS62`	2025-01-22 00:00:00	1	147633	8	2	0	`(PASS)`	`committee_service`	2025-01-22 16:35:35	NULL	NULL	NULL	2025-01-22 00:00:00
`202520261SB2`	`SFLOOR`	2025-01-23 00:00:00	1011	183714	28	8	3	`(PASS)`	`LEG_ESI`	2025-01-23 11:53:04	`2`	`Senate 3rd Reading`	`<BR/><BR>F# 2    1st Ex</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SB2</BR><BR/><BR>Wiener et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-23 00:00:00
`202520261SB2`	`AFLOOR`	2025-02-03 15:03:53	1006	183733	55	18	6	`(PASS)`	`LEG_ESI`	2025-02-03 17:00:05	`2`	`AF0250`	`<BR>File 2</BR><BR>SB 2 Wiener</BR><BR>Senate Third Reading</BR><BR>By GABRIEL</BR><BR>Amend By CASTILLO</BR><BR>Set #1</BR><BR>Motion to</BR><BR>Lay on the Table</BR><BR>By AGUIAR-CURRY</BR><BR>First Extraordinary Session</BR>`	2025-02-03 00:00:00
`202520261SB2`	`AFLOOR`	2025-02-03 16:11:26	1007	183734	58	17	4	`(PASS)`	`LEG_ESI`	2025-02-03 17:00:05	`2`	`AF0250`	`<BR>File 2</BR><BR>SB 2 Wiener</BR><BR>Senate Third Reading</BR><BR>By GABRIEL</BR><BR/><BR/><BR/><BR/><BR/><BR>First Extraordinary Session</BR>`	2025-02-03 00:00:00
`202520261SB3`	`CS62`	2025-01-22 00:00:00	1	147633	10	0	0	`(PASS)`	`committee_service`	2025-01-22 16:35:35	NULL	NULL	NULL	2025-01-22 00:00:00
`202520261SB3`	`AFLOOR`	2025-01-23 10:54:58	1007	183712	79	0	0	`(PASS)`	`LEG_ESI`	2025-01-23 11:47:04	`1000`	`AF0250`	`<BR>W/O Reference to File</BR><BR>SB 3 Wiener</BR><BR>Senate Third Reading</BR><BR>By GABRIEL</BR><BR/><BR/><BR/><BR/><BR/><BR>First Extraordinary Session</BR>`	2025-01-23 00:00:00
`202520261SB3`	`SFLOOR`	2025-01-23 00:00:00	1006	183715	36	0	3	`(PASS)`	`LEG_ESI`	2025-01-23 11:53:04	`3`	`Senate 3rd Reading`	`<BR/><BR>F# 3    1st Ex</BR><BR/><BR>Senate 3rd Reading</BR><BR/><BR>SB3</BR><BR/><BR>Wiener et al.</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-23 00:00:00
`202520261SB4`	`CS62`	2025-01-22 00:00:00	1	147633	10	0	0	`(PASS)`	`committee_service`	2025-01-22 16:35:36	NULL	NULL	NULL	2025-01-22 00:00:00
`202520261SCR1`	`SFLOOR`	2024-12-02 00:00:00	1015	183694	29	9	1	`(PASS)`	`LEG_ESI`	2024-12-02 14:12:07	`WORF`	`W/O REF. TO FILE`	`<BR/><BR>1st Ex</BR><BR/><BR>W/O REF. TO FILE</BR><BR/><BR>SCR1</BR><BR/><BR>Gonzalez</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2024-12-02 00:00:00
`202520261SR1`	`SFLOOR`	2025-01-09 00:00:00	1002	183706	24	9	6	`(PASS)`	`LEG_ESI`	2025-01-09 10:19:03	`WORF`	`W/O REF. TO FILE`	`<BR/><BR>1st Ex</BR><BR/><BR>W/O REF. TO FILE</BR><BR/><BR>SR1</BR><BR/><BR>Wiener</BR><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/><BR/>`	2025-01-09 00:00:00
